npi,deactivation_date,source
1568471704,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1376557355,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1295759074,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1861415069,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1427064609,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1306866389,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1467476580,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1205854338,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1740206721,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1912928821,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1922032184,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104841477,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1871528158,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1528083763,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1982638326,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1861426769,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720011364,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1972535136,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1972534709,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1437182607,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1184655524,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1629000617,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1386672640,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1831120500,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1457388613,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1801822101,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1588609739,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1942246087,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1235174566,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1174568869,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1558306969,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1396789624,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1427092121,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1417990912,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316989593,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1396787115,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1457390270,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1700824976,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1891741542,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1740236751,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1932154069,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1295780229,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1588618649,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1588619209,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1992758379,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1427000801,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518919935,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1639121023,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1295784007,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1639129802,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1063470185,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1922066208,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1275591513,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1659338895,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1568427417,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1962468686,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1831151778,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1144283441,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1669434817,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1114989464,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1629031042,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1942263587,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518928605,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1588625461,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1336100049,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1275593576,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1386603637,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316906753,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1679542054,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1386611952,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1033186127,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1043286172,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1902873557,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1730155912,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1730154667,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1205800539,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1336113075,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1841262664,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1598738783,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1831161439,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1558333831,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1306825906,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1295707248,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1134108855,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1912986191,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1528045531,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1063490449,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1417934571,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1114905650,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1356327928,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1396722039,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1073599692,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1811972441,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1679557979,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1174505374,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518940782,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1205817608,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1669453544,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1861483042,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1295726834,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1578553178,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1881681799,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1164410650,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1073508693,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1649267345,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1851386254,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1386637676,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1922000389,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518959113,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1548261639,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1265433817,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1427059328,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1508865742,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1629079850,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1073512976,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1689674913,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1225036403,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1710985783,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1427057041,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1962409730,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1285633560,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1093712044,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1205833431,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1154328656,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1790782688,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1093711962,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1003812025,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1093711160,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1609871722,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1679575849,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1770585820,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1508193780,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1326803974,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1508489311,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1932560174,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1962347591,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1770005639,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1679269757,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1225710197,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1073377321,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1255074647,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1194481267,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104582279,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1013673177,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1427799550,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1306505250,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1295491363,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1487394268,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1578229639,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1851057913,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1265151088,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1346983731,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1417617341,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1427798008,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1942967849,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1376263665,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1396465571,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1770212631,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1477219541,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1003530775,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1275276651,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1366185746,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1588320642,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1477283372,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1386300440,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1164162749,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1891414611,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1154040988,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1457094831,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1992461065,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1144002551,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1194372946,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1821243155,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1851850895,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1427987890,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1922990241,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1700145166,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1952190647,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1578517496,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1396840062,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1639226962,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1154478469,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1780781096,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1407969090,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720098650,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518062447,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1275638819,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1013942978,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1679879704,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1447643853,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1730803420,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1063645653,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1568338309,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1346170685,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1861074197,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1700526381,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1770242620,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1649992470,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1669101523,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1124768817,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1033847041,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1346980927,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1902562077,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316676273,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1205592367,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1013673185,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1538825609,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1548982374,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1831855907,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1023890720,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1740946813,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1972243756,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1548903925,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1164141982,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1447989397,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1831832294,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316680762,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1801526702,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1184364762,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1033942768,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053284588,05/20/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1013863323,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053208116,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1285574889,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1043317019,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1982534319,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1427613272,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1871197764,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1356208532,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1285664946,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1215884952,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1598044166,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1407931306,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1487055562,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1336078864,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1730129412,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1326675174,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1629485362,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1669984480,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1932077930,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1588088736,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1487112124,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1679428759,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1912095993,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1063511541,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1033059928,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1558468777,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1235410192,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1063162071,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1770047888,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1609681667,05/19/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316794613,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1659024552,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1669158705,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1790614634,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720892755,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1073458683,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1467276006,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1346064995,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1255850665,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1679868269,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316282478,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1649695230,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1164471520,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1336965045,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1497047781,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1679436232,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1568257699,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1699638247,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1952264517,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1508644212,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720061781,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1194744953,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1679430136,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1659757755,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1326977356,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1750088548,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1447596796,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1851374169,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1417411505,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1578248944,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1447644190,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1962966184,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720577257,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316410533,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1376000513,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1811530256,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1457298556,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1477413136,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1093598757,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1346638376,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518896307,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1770330623,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1710441803,05/18/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1366384596,05/17/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1568242964,05/17/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1396595922,05/17/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1295780617,05/17/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1093410250,05/17/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1043824436,05/17/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1265273841,05/16/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1194719377,05/16/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1548041833,05/16/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1548868748,05/16/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1831811728,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1134796824,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1164096707,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1346878089,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1861356842,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1194249516,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1245853621,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1427486992,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1609705623,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1013845213,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1285074047,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1801465273,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1629748108,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1851312243,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1902442825,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1972135275,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1326360199,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1831137009,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1184671489,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1255211397,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1992702153,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1003605692,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1083541791,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1972451946,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1437320314,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1194402842,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1891374997,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1477189553,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1013160233,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1811989536,05/15/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1427296888,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1861321028,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1932066974,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1932757630,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1962832493,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1952376923,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1679198709,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1336002450,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1730812884,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104019744,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1770776312,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1144413782,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1902099559,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1093915290,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1376321562,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1982830519,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1710816145,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1881523298,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1750429304,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1124779905,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1114880382,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1417979345,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1659084846,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1952241366,05/14/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
